id,url,platforma,tytul,cena,zrodlo_aktualizacja,marka,model,wersja,generacja,rocznik,przebieg,paliwo,pojemnosc,moc,nadwozie,kolor,skrzynia,naped,kraj,zarejestrowany,nr_rejestracyjny,data_dodania,ostatnia_aktualizacja,first_seen,last_seen,is_active,miasto,wojewodztwo,typ_sprzedawcy,liczba_zdjec,liczba_opcji,wyposazenie,opis,kategoria
31974,https://www.otomoto.pl/dostawcze/oferta/iveco-daily-50c18-50-180-ID6HNXdL.html,otomoto,iveco Daily,121770,2026-01-17 21:29:00,Iveco,Daily 50C18 50-180,,,2018,173000,Diesel,2998,180,Chłodnia/izoterma,Biały,Manualna,,,Tak,,2026-01-21 14:13:07,2026-01-21 14:13:10,2026-01-21 14:13:07,2026-01-21 14:13:10,1,Skorzeszyce,Świętokrzyskie,Dealer,19.0,15.0,"ABS, Alarm, ASR (kontrola trakcji), Bluetooth, CD, Centralny zamek, Elektryczne szyby, ESP (stabilizacja toru jazdy), Immobilizer, Klimatyzacja automatyczna, Radio fabryczne, Tachograf, Tempomat, Wielofunkcyjna kierownica, Wspomaganie kierownicy","Sprzedam lub Zamienię na Inne auto dostawcze lub osobowe z PL salonu. Możliwość sprzedaży samego podwozia. **** Możliwość montażu windy 1t. **** Iveco Daily 50C15, 50-150 Izotermia, Chłodnia Zanotti, 12 Palet, Długość 5,60cm Super stan. Salon Polska. Dostępne 2 sztuki identyczne : - 2016 - 101 900 zł - 2018 - 109 900 zł Opis: * Silnik: 2 998 cm3 / 150 KM * Iveco Daily 50-150 * DMC : 5200 kg / ładowność 1990 kg, * Rok prod. 2017 / odebrany z salony i I- rejestracja 02.2018 rok. * Przebieg odczytany: 173 000 km - ORYGINALNY WYPOSAŻENIE: * Kabina dzienna * Skrzynia biegów manualna * Wspomaganie kierownicy * Komputer, * Centralny zamek, * Elektryczne szyby * ABS, ASR, * Komplet kluczy, Książki pojazdu, * Zabudowa o wymiarach wewnętrznych : Długość: 5,60 Szerokość: 2,2 Wysokość: 2,19 Izoterma / Chłodnia, Agregat Zanotti napęd od silnika do 0*C ☑ Podana cena 99 000 netto przy sprzedaży przez PKO Leasing oddział Kielce. Cena sprzedaży poza promocją 102 000 zł Cena do zamiany 110 000 zł Cena auta z wina do uzgodnienia. W przypadku finansowania, oferujemy u nas w biurze kompleksową obsługę w zakresie Kredytu lub Leasingu jako autoryzowany partner PKO Leasing - oferta leasingu w 10 minut. Niniejsza oferta jest zaproszeniem do negocjacji, przedstawione dane maja charakter informacyjny i nie stanowią oferty handlowej w rozumieniu artykułu 66 k.c.",dostawcze
31973,https://www.otomoto.pl/dostawcze/oferta/iveco-daily-35c13-rama-do-zabudowy-nr-883-ID6HRFZV.html,otomoto,Iveco Daily 35C13 Rama Do Zabudowy Nr 883,45900,2026-01-19 15:27:32,Iveco,Daily 35C13 Rama Do Zabudowy Nr 883,,,2015,305196,Diesel,2287,130,Do zabudowy,Biały,Manualna,,Francja,,,2026-01-21 14:13:07,2026-01-21 14:13:08,2026-01-21 14:13:07,2026-01-21 14:13:08,1,Bielsko-Biała,Śląskie,Dealer,5.0,10.0,"ABS, ASR (kontrola trakcji), Centralny zamek, Elektryczne szyby, Immobilizer, Komputer pokładowy, Poduszka powietrzna kierowcy, Radio fabryczne, Tempomat, Wspomaganie kierownicy","Zapraszam do zapoznania się z pełną ofertą na stronie dealera! ( www.furgon24.pl ) Posiadamy bogatą ofertę i wiele podobnych modeli. W ofercie około 50 aut. ZAPRASZAM DO WSPÓŁPACY HANDLARZY (CENY PRZY WIĘKSZEJ ILOŚCI AUT BARDZO ATRAKCYJNE!!!) CENA NA POLSKĘ +23% VAT OD FAKTURY!!! MARKA: IVECO MODEL: DAILY 35C13 DATA PIERWSZEJ REJESTRACJI: 28-09-2015 KRAJ POCHODZENIA: FRANCJA PRZEBIEG: 305196km PRZEBIEG UDOKUMENTOWANY!!! NR VIN: ZCFC235940D546902 LICZBA MIEJSC: 3 NUMER REJESTRACYJNY: DW-685-BR GOTOWY DO JAZDY: TAK LICZBA KLUCZYKÓW: 1 TYP: RAMA DO ZABUDOWY ROZSTAW OSI : 3,45 SILNIK: 2287 cm³ MOC: 130 KM NORMA EURO: 5 SKRZYNIA: MANUALNA BIEGÓW MASA CAŁKOWITA: 3500 ŁADOWNOŚĆ: DMC Z PRZYCZEPĄ: 7000 NAPĘD: TYŁ Wyposażenie ABS Elektryczne szyby, lusterka Komputer pokładowy Immobilizer Centralny zamek Wspomaganie kierownicy Tempomat Partronik Możliwość zabudowy platform, ram typu: DOBLO, TRAFIC, VIVARO, TALENTO, DUCATO, MASTER, IVECO itp… Przedstawione dane maja charakter informacyjny nie stanowią oferty w rozumieniu artykułu 66 k.c. Sprzedający nie odpowiada za ewentualne błędy lub nieaktualność ogłoszenia. PRZED PRZYJAZDEM PROSIMY O KONTAKT TELEFONICZNY W CELU SPRAWDZENIA DOSTĘPNOŚCI OFEROWANEGO POJAZDU.",dostawcze
31972,https://www.otomoto.pl/dostawcze/oferta/iveco-daily-35c16-3-0tdi-kontener-8-palet-winda-drzwi-boczne-ID6HRAv6.html,otomoto,iveco Daily,109900,2026-01-17 21:35:32,Iveco,DAILY 35C16 3.0TDI KONTENER 8-PALET WINDA DRZWI BOCZNE,,,2021,156000,Diesel,3000,160,Kontener,Biały,Manualna,,Belgia,,,2026-01-21 14:13:05,2026-01-21 14:13:07,2026-01-21 14:13:05,2026-01-21 14:13:07,1,Busko-Zdrój,Świętokrzyskie,Prywatny,14.0,22.0,"ABS, Alarm, ASR (kontrola trakcji), CD, Bluetooth, Centralny zamek, Czujniki parkowania, DVD, Elektryczne szyby, ESP (stabilizacja toru jazdy), Immobilizer, Klimatyzacja automatyczna, Komputer pokładowy, Nawigacja GPS, Poduszka powietrzna kierowcy, Przesuwane drzwi, Radio fabryczne, Tempomat, Tuner TV, Winda, Wielofunkcyjna kierownica, Wspomaganie kierownicy","Oryginalne Iveco DAILY 35C16 3.0, w bardzo dobrym stanie. Kontener 8-paletowy o wymiarach wewnętrznych: dł. 4.25m.; szer. 2.09m.; wys. 2.30m. Posiada windę (podest hydrauliczny) z aktualnym badaniem UDT do 2028 roku. Dodatkowo wyposażony w kamerę cofania. Samochód w pełni sprawny, gotowy do jazdy. Stan pojazdu można sprawdzić na wybranej stacji diagnostycznej. Wystawiam fakturę 23. Możliwość kredytowania/leasingu na bardzo dobrych warunkach - pomoc w realizacji formalności. Można dzwonić 7 dni w tygodniu. Nr tel. .",dostawcze
31971,https://www.otomoto.pl/dostawcze/oferta/iveco-daily-35s18-ID6Hmx7a.html,otomoto,Iveco Daily 35S18,232470,2026-01-20 07:33:41,Iveco,Daily 35S18,,,2025,25,Diesel,2995,180,Autolaweta,Biały,Automatyczna,,Polska,Tak,,2026-01-21 14:13:04,2026-01-21 14:13:06,2026-01-21 14:13:04,2026-01-21 14:13:06,1,Wągrowiec,Wielkopolskie,Prywatny,34.0,17.0,"ABS, Alarm, ASR (kontrola trakcji), Bluetooth, Centralny zamek, Czujniki parkowania, Elektryczne szyby, Hak/Zaczep, Immobilizer, Klimatyzacja automatyczna, Klimatyzacja manualna, Komputer pokładowy, Poduszka powietrzna kierowcy, Poduszka powietrzna pasażera, Radio fabryczne, Tempomat, Wspomaganie kierownicy","Sprzedam IVECO Daily 3.0 L Autolaweta – Fabrycznie nowy Oferuję na sprzedaż IVECO Daily 3.0 L, autolawetę. Pojazd doskonale sprawdzi się w branży transportowej, a także do przewozu samochodów osobowych i dostawczych. Dane techniczne: Marka: IVECO Model: Daily 3.0 L Autolaweta Rok produkcji: 2026- sprzedawany jako nowy Silnik: 3.0 L, 180KM Napęd: TYŁ Przebieg: 25 km Wymiary zabudowy: 5.20m*2,10m Dopuszczalna ładowność: 1190 kg Rok pierwszej rejestracji: NOWY 2025 Wersja nadwozia: Autolaweta Wciągarka TS WINCH Zabudowa polakierowana w kolor nadwozia Podłoga skrzyni ładunkowej wzmocniona, antypoślizgowa Klimatyzacja System ABS Wspomaganie kierownicy Centralny zamek Elektryczne szyby i lusterka Radio z Bluetooth Hak 3,5T Wysokiej jakości opony Pojazd wyposażony w 2 pakiety : STYLE 3,5 s: -Atrapa chłodnicy Daily z paskami chromowanymi -Emblematy w kolorze Gun Metal -Kierownica pokryta skórą -Koła aluminiowe Daily -Pełne światła L E D ( dzienne, mijania, drogowe ) Comfort PLUS: Amortyzowany komfortowy fotel kierowcy ( 3 stopnie regulacji, podparcie lędźwiowe, podłokietnik ) Gniazdo U S B A + C po stronie kierowcy i pasażera Ławka pasażerów stała 2 - osobowa z rozkładanym stolikiem Sprężarka klimatyzacji 1 7 0 c m 3 System infotaiment N A V I M Y I V E C O z wyświetlaczem 1 0 - calowym Światła przeciwmgłowe przednie Tempomat adaptacyjny ACC z czujnikiem radarowym Układ wentylacji i ogrzewania kabiny z klimatyzacją automatyczną Zagłówki pełne tapicerowane z pianką memory, logo DAILY Opis: Pojazd jest w pełni gotowy do pracy. Nowy wóz prosto od zabudowcy ! Serdecznie zapraszam do kontaktu i oględzin pojazdu! Pomagamy w uzyskaniu finansowania : Leasing Kredyt Pożyczka",dostawcze
31970,https://www.otomoto.pl/dostawcze/oferta/iveco-daily-35s14-35c18-50c15-50c17-35c14-35c15-35c17-35c18-70c17-72c15-70c18-ID6HO3nw.html,otomoto,iveco Daily,77900,2026-01-17 21:54:00,Iveco,DAILY 35S14 35C18 50C15 50C17 35C14 35C15 35C17 35C18 70C17 72C15 70C18,,,2021,177321,Diesel,2300,140,Kontener,Biały,Manualna,,Niemcy,,,2026-01-21 14:13:02,2026-01-21 14:13:05,2026-01-21 14:13:02,2026-01-21 14:13:05,1,Wolbrom,Małopolskie,Dealer,16.0,15.0,"ABS, ASR (kontrola trakcji), CD, Centralny zamek, Elektryczne szyby, ESP (stabilizacja toru jazdy), Immobilizer, Komputer pokładowy, Wspomaganie kierownicy, Wielofunkcyjna kierownica, Tempomat, Poduszka powietrzna kierowcy, Bluetooth, Radio niefabryczne, Klimatyzacja manualna","Posiadam w ofercie IVECO DAILY 35s14 -Rok 2021 -Pojemność: 2300 ccm -Moc 140 KM -Skrzynia biegów: MANUAL -Rozstaw osi : 4.10 -W ofercie 16 sztuk -Roczniki 2019-2021 MOZLIWOSC MONTAZU WINDY !! MOZLIWOSC MONTAZU INNEJ ZABUDOWY !! Wymiary Zabudowy : - Długość: 4.30m, - Szerokość: 2.20m, - Wysokość: 2.35m -Niski przebieg (wpisujemy na fakturze !!) NASZA FIRMA OFERUJE RÓWNIEŻ MOŻLIWOŚĆ MONTAŻU DOWOLNEJ ZABUDOWY NA SAMOCHODZIE POD POTRZEBY KLIENTA - Skrzynie ładunkowe aluminiowe i stalowe - Skrzynie ładunkowe z plandeką/firanką - Chłodnie / mroźnie +20/-20 - Kontenery / izotermy -Windy ( podesty hydrauliczne o udźwigach 500/750/1000 kg MOŻLIWOŚĆ DOPOSAŻENIA SAMOCHODU: - Poduszki pneumatyczne - Wzmocnienie resorów - Skrzynki narzędziowe - Oświetlenie ostrzegawcze - Najazdy samochodowe - Różnego rodzaju nadbudówki - Mocowania do pasów - Wciągarki - Plandeki na ładunek - Hak holowniczy W naszej ofercie znajdziecie różnego rodzaju samochody dostawcze: - Wywrotki/kipry ( TRZY STRONNE ) - Skrzyniowe ( FIRANKI,PLANDEKI,BURTOFIRANKI,PLATFORMY ) - Kontenery ( 8,10,11,12 EURO PALET ) - Kontenery ( CHŁODNICZE,MROŻNICZE ) - Brygadówki , DOKI( 6,7 osób ) - Blaszaki (FURGONY) - Możliwość zrobienia zabudowy specjalistycznej -Komplet dokumentów do rejestracji + ubezpieczenie -Wszystkie formalności na miejscu Posiadamy w ciągłej ofercie kilkadziesiąt samochodów, co oznacza szeroki wybór dla naszych klientów. Możliwość KREDYTU -LUB LEASINGU INFORMACJA - KREDYT , LEASING , TEL : PRZY KAŻDYM NASZYM OGŁOSZENIU PODAWANY JEST NR IDENTYFIKACJI POJAZDU VIN DZIĘKI CZEMU KLIENT MOŻE SAM PRZED ZAKUPEM SPRAWDZIĆ ZGODNOŚĆ PRZEBIEGU . Godziny otwarcia : PONIEDZIAŁEK - PIĄTEK 8-19 SOBOTA 8-15 Adres: 32-340 WOLBROM GOŁACZEWY UL.CHEŁMSKA 115 W celu uzyskania większej ilości informacji na temat pojazdu proszę dzwonić: UB -Niniejsze ogłoszenie jest wyłącznie informacją handlową i nie stanowi oferty w myśl art. 66, § 1. Kodeksu ---Cywilnego.Sprzedający nie odpowiada za ewentualne błędy lub nieaktualność ogłoszenia.' SERDECZNIE ZAPRASZAMY !!! ''KUBIX - CARS '",dostawcze
31969,https://www.otomoto.pl/dostawcze/oferta/iveco-daily-pewny-partner-w-biznesie-ID6HIDxG.html,otomoto,Iveco Daily / Pewny Partner W Biznesie !,196800,2026-01-20 08:40:45,Iveco,Daily / Pewny Partner W Biznesie !,,,2024,16359,Diesel,2998,160,Furgon (blaszak),Zielony,Automatyczna,,,,,2026-01-21 14:13:01,2026-01-21 14:13:04,2026-01-21 14:13:01,2026-01-21 14:13:04,1,Kraków,Małopolskie,Dealer,8.0,11.0,"Wielofunkcyjna kierownica, Wspomaganie kierownicy, Tempomat, Radio fabryczne, Nawigacja GPS, Klimatyzacja automatyczna, ABS, Bluetooth, Centralny zamek, Poduszka powietrzna kierowcy, Elektryczne szyby","Witam na stronie autoryzowanego DEALERA Iveco w Polsce Jesteś zainteresowany? Zadzwoń lub Napisz: telemarketing@grupadbk.com skontaktujemy się z Tobą najszybciej jak to będzie możliwe. VIN: ZCFCE35B4S5661460 Iveco Daily 35S16A8 V RODZAJ SKRZYNI BIEGÓW – Automatyczna ROZSTAW OSI -3520L mm Wyposażenie dodatkowe : Amortyzowany komfortowy fotel pasażera (3 stopnie regulacji, podparcie lędźwiowe, podłokietnik) System nadzoru strefy przez pojazdem przy ruszaniu MOIS Koło zapasowe w wysuwnym koszu pod tylnym zwisem pojazdu Zbiornik paliwa 85 l (wewnątrz ramy) Ładowarka indukcyjna Akumulator AGM (105 Ah) Schowek między fotelami z gniazdem USB Koło zapasowe Dodatkowy nastawny załączany ogranicznik prędkości Półka nad przednią szybą Podgrzewany zawór odpowietrzenia skrzyni korbowej Ogranicznik prędkości 130 km/h Oświetlenie przestrzeni ładunkowej LED Pakiety; COMFORT PLUS Amortyzowany komfortowy fotel kierowcy (3 stopnie regulacji, podparcie lędźwiowe, podłokietnik) Gniazdo USB A+C po stronie kierowcy i pasażera Ławka pasażerów stała 2-osobowa z rozkładanym stolikiem, pasy bezpieczeństwa 3-punktowe Sprężarka do klimatyzacji 170 cm3 System infotainment NAVI MY IVECO z wyświetlaczem 10-calowym Światła przeciwmgłowe przednie Tempomat ataptacyjny (ACC) z czujnikiem radarowym Układ wentylacji i ogrzewania kabiny z klimatyzacją automatyczną Zagłówki pełne tapicerowane z pianką memory, logo Daily STYLE Atrapa chłodnicy Daily z paskami chromowanymi Emblematy w kolorze Gun Metal Kierownica pokryta skórą Koła aluminiowe Daily Pełne światła LED (dzienne, mijania, drogowe) DRIVING ASSISTANT Asystent jazdy w korku Hamulec postojowy uruchamiany elektrycznie Kierownica pokryta skórą Tempomat ataptacyjny (ACC) z czujnikiem radarowym i funkcją zatrzymania i ruszania (STOP&amp;GO) Zaawansowany system utrzymania środka pasa ruchu DELIVERY N1 3 Światła LED w przestrzeni ładunkowej Asystent monitorowania martwego pola,czujnik bezpiecznego otwierania drzwi (sensor prawy i lewy, pojazdy N1) Bezkluczykowy dostęp do pojazdu z uruchamianiem silnika Drzwi tylne dwuskrzydłowe, otwierane o kąt 270 st. Kamera cofania z liniami pomocniczymi Sensor nadjeżdżającego pojazdu Trzecie światło STOP, oświetlenie stopnia Uklad stabilizujacy tor jazdy (ESP) 9 generacji + Asystent wiatru bocznego Układ hamowania awaryjnego AEBS + hamulec miejski + Turn assist ● Bardzo atrakcyjny leasing oraz ubezpieczenie Obsługa TOTAL CARE – Pełna obsługa w jednym miejscu: samochody demonstracyjne, samochody zastępcze, serwisy w całej Polsce, stacje diagnostyczne, odkup używanych Niniejsze ogłoszenie jest wyłącznie informacją handlową i nie stanowi oferty w myśl art. 66, § 1. Kodeksu Cywilnego. Sprzedający nie odpowiada za ewentualne błędy lub nieaktualność ogłoszenia.",dostawcze
31968,https://www.otomoto.pl/dostawcze/oferta/iveco-daily-35c11-35c13-35c14-35c15-ID6HQGaO.html,otomoto,iveco Daily,51900,2026-01-17 22:01:00,Iveco,"DAILY 35C11,35C13,35C14,35C15",,,2015,329274,Diesel,2300,0,Chłodnia/izoterma,Biały,Manualna,,Słowacja,Tak,,2026-01-21 14:12:59,2026-01-21 14:13:02,2026-01-21 14:12:59,2026-01-21 14:13:02,1,Wolbrom,Małopolskie,Dealer,,14.0,"ABS, ASR (kontrola trakcji), CD, Centralny zamek, Elektryczne szyby, ESP (stabilizacja toru jazdy), Immobilizer, Komputer pokładowy, Wspomaganie kierownicy, Wielofunkcyjna kierownica, Tempomat, Poduszka powietrzna kierowcy, Bluetooth, Radio niefabryczne","Posiadam w ofercie IVECO DAILY wersja bez adblue -Rok 2015 -Pojemność: 2300 -Skrzynia biegów: manualna -Rozstaw osi : 4.10 Wymiary Kontenera: Długość: 4.30m, Szerokość: 2.04m, Wysokość: 2.00m Niski przebieg (wpisujemy na fakturze !!) NASZA FIRMA OFERUJE RÓWNIEŻ MOŻLIWOŚĆ MONTAŻU DOWOLNEJ ZABUDOWY NA SAMOCHODZIE POD POTRZEBY KLIENTA - Skrzynie ładunkowe aluminiowe i stalowe - Skrzynie ładunkowe z plandeką/firanką - Chłodnie / mroźnie +20/-20 - Kontenery / izotermy -Windy ( podesty hydrauliczne o udźwigach 500/750/1000 kg MOŻLIWOŚĆ DOPOSAŻENIA SAMOCHODU: - Poduszki pneumatyczne - Wzmocnienie resorów - Skrzynki narzędziowe - Oświetlenie ostrzegawcze - Najazdy samochodowe - Różnego rodzaju nadbudówki - Mocowania do pasów - Wciągarki - Plandeki na ładunek - Hak holowniczy W naszej ofercie znajdziecie różnego rodzaju samochody dostawcze: - Wywrotki/kipry ( TRZY STRONNE ) - Skrzyniowe ( FIRANKI,PLANDEKI,BURTOFIRANKI,PLATFORMY ) - Kontenery ( 8,10,11,12 EURO PALET ) - Kontenery ( CHŁODNICZE,MROŻNICZE ) - Brygadówki , DOKI( 6,7 osób ) - Blaszaki (FURGONY) - Możliwość zrobienia zabudowy specjalistycznej -Komplet dokumentów do rejestracji + ubezpieczenie -Wszystkie formalności na miejscu Posiadamy w ciągłej ofercie kilkadziesiąt samochodów, co oznacza szeroki wybór dla naszych klientów. Możliwość KREDYTU -LUB LEASINGU INFORMACJA - KREDYT , LEASING , TEL : PRZY KAŻDYM NASZYM OGŁOSZENIU PODAWANY JEST NR IDENTYFIKACJI POJAZDU VIN DZIĘKI CZEMU KLIENT MOŻE SAM PRZED ZAKUPEM SPRAWDZIĆ ZGODNOŚĆ PRZEBIEGU . Godziny otwarcia : PONIEDZIAŁEK - PIĄTEK 8-19 SOBOTA 8-15 NIEDZIELA MOŻLIWOŚĆ OTWARCIA Adres: 32-340 WOLBROM GOŁACZEWY UL.CHEŁMSKA 115 W celu uzyskania większej ilości informacji na temat pojazdu proszę dzwonić: lUB SERDECZNIE ZAPRASZAMY !!! ''KUBIX - CARS ' PEŁNA OFERTA NA STRONIE: KUBIX-CARS.OTOMOTO.PL WYSTAWIAM FAKTURA VAT CENA NETTO + VAT 23% !!! ''Niniejsze ogłoszenie jest wyłącznie informacją handlową i nie stanowi oferty w myśl art. 66, § 1. Kodeksu Cywilnego. Sprzedający nie odpowiada za ewentualne błędy lub nieaktualność ogłoszenia.''",dostawcze
31967,https://www.otomoto.pl/dostawcze/oferta/iveco-daily-ID6HRHSH.html,otomoto,Iveco Daily,98900,2026-01-20 09:40:29,Iveco,Daily,,,2019,82440,Diesel,2287,155,Furgon (blaszak),Biały,Automatyczna,,Włochy,Tak,,2026-01-21 14:12:59,2026-01-21 14:13:01,2026-01-21 14:12:59,2026-01-21 14:13:01,1,Tarnowo Podgórne,Wielkopolskie,Prywatny,10.0,13.0,"ABS, Centralny zamek, Bluetooth, Elektryczne szyby, ESP (stabilizacja toru jazdy), Immobilizer, Klimatyzacja automatyczna, Komputer pokładowy, Poduszka powietrzna kierowcy, Radio fabryczne, Wspomaganie kierownicy, Wielofunkcyjna kierownica, Alarm","Samochód dostawczy IVECO DAILY Stan bardzo dobry Rok produkcji 2019 Niski przebieg - jedynie 82 440 km Automatyczna skrzynia biegów Bezwypadkowy Sprowadzony z zagranicy, II właściciel Wymiary: długość 713 cm, szerokość 201 cm, wysokość 266 cm Bardzo duża przestrzeń ładunkowa: 14 m³ Masa własna: 2467 kg Spełnia wymogi emisji EURO 6 Typ / wariant: FD11A1A / RG14CA7B6FD36A Badanie techniczne do 21.08.2026 Polisa OC do 01.08.2026 Wystawiamy fakturę VAT Cena netto: 80 406,50 zł, cena brutto: 98 900 zł",dostawcze
31966,https://www.otomoto.pl/dostawcze/oferta/iveco-daily-50c35-ID6HPMp3.html,otomoto,iveco Daily,159777,2026-01-17 22:15:00,Iveco,Daily 50C35,,,2020,46500,Diesel,2998,180,Plandeka,Biały,Automatyczna,,Czechy,Tak,,2026-01-21 14:12:56,2026-01-21 14:12:59,2026-01-21 14:12:56,2026-01-21 14:12:59,1,Częstochowa,Śląskie,Prywatny,18.0,17.0,"ABS, Czujniki parkowania, Bluetooth, CB radio, CD, ASR (kontrola trakcji), Elektryczne szyby, ESP (stabilizacja toru jazdy), Immobilizer, Klimatyzacja manualna, Komputer pokładowy, Poduszka powietrzna pasażera, Poduszka powietrzna kierowcy, Radio fabryczne, Tempomat, Wielofunkcyjna kierownica, Wspomaganie kierownicy","Iveco Daily 50C35, rok produkcji 2020 Jeden właściciel, auto w małej rodzinnej firmie Użytkowane przez jednego, doświadczonego kierowcę Zadbanie, używane do lekkiej pracy Regularnie serwisowane w ASO Iveco, pełna dokumentacja serwisowa Niski, udokumentowany przebieg 46500 km Silnik 3.0 współpracujący z automatyczną skrzynią biegów Hi-Matic Bardzo komfortowa jazda w trasie i w mieście Sprawne zawieszenie i układ hamulcowy, auto bez wkładu finansowego Pneumatyczny, podgrzewany fotel kierowcy Tempomat ułatwiający jazdę w długich trasach Komputer pokładowy z czytelnymi wskazaniami System głośnomówiący – bezpieczne rozmowy w czasie jazdy ABS i ESP – wysoki poziom bezpieczeństwa Elektrycznie sterowane i podgrzewane lusterka zewnętrzne Światła full LED + przednie halogeny LED – bardzo dobra widoczność w nocy Opony zimowe Michelin w bardzo dobrym stanie Firanka z prawej strony Auto gotowe do pracy od razu, nie wymaga inwestycji Zadbany egzemplarz z niskim przebiegiem i bogatym wyposażeniem Cena do rozsądnej negocjacji. Więcej informacji udzielę telefonicznie",dostawcze
31965,https://www.otomoto.pl/dostawcze/oferta/iveco-eurocargo-ml120-ID6HRpXq.html,otomoto,Iveco Eurocargo Ml120,92200,2026-01-20 13:29:15,Iveco,Eurocargo Ml120,,,2000,270853,Diesel,5861,174,Autolaweta,Żółty,Manualna,,Niemcy,Tak,,2026-01-21 14:12:56,2026-01-21 14:12:59,2026-01-21 14:12:56,2026-01-21 14:12:59,1,Wrocław,Dolnośląskie,Prywatny,31.0,7.0,"Hak/Zaczep, CD, Radio niefabryczne, Regulowane zawieszenie, Retarder, Tachograf, Wspomaganie kierownicy","Iveco Eurocargo ML120 5.9, czyli połykacz kilometrów i najlepszy kompan do zadań specjalnych. Przez nieco ponad 20 lat pełnił służbę w ADAC na terenie Niemiec jako holownik wzywany do wypadków. Na dzień dzisiejszy użytkowany przez warsztat samochodowy. Iveco jest wyposażone w zabudowę renomowanej firmy OMArS, która oferuje: - hydrauliczną platformę o wymiarach 570x230cm (Iveco Maxi wchodzi na styk) - hydraulicznie wysuwane najazdy - poduszki pneumatyczne z regulacją wysokość tylnej osi w zakresie +-25cm - wyciągarkę z udźwigiem do 20 ton - widelec wysuwany Z dodatkowych elementów wyposażenia warto wspomnieć o: - kabinie na 5 osób - 2 kufry na wyposażenie + schowek zintegrowany z kabiną - skrzynia na platformie - pojemniki z sorbentem - oświetlenie ledowe platformy - kogut - obrysówki + dodatkowe światła pozycyjne i ostrzegawcze LED - sztywny hol - szyberdach - tachograf - komfortowy fotel kierowcy z niezależnym zawieszeniem - zabezpieczenie przeciwkradzieżowe baku paliwa Masa własna: 8030kg Ładowność: 3960kg Niski przebieg: 270 tyś km Przegląd do 10.03.2026 OC i NNW do 18.01.2027 Z mankamentów: - korozji przy rogach kabiny - zapocony siłownik platformy Dla poważnie zainteresowanego klienta dorzucam zestaw nowych hamulców. Iveco do obejrzenia we Wrocławiu (koło Tarasów Grabiszyńskich) Sprzedaję na fakturę VAT23%, cena: 75 tyś netto do negocjacji. Ewentualnie interesuje mnie zamiana za mniejszą lawetę na kat B z dopłatą.",dostawcze
31964,https://www.otomoto.pl/dostawcze/oferta/iveco-35c18-wywrotka-3-stronna-klima-hak-super-stan-ID6HN6za.html,otomoto,Iveco 35C18 Wywrotka 3-Stronna Klima Hak Super Stan,97900,2026-01-20 15:00:00,Iveco,35C18 Wywrotka 3-Stronna Klima Hak Super Stan,,,2018,284000,Diesel,2998,180,Wywrotka,Biały,Manualna,,Francja,Tak,,2026-01-21 14:12:53,2026-01-21 14:12:56,2026-01-21 14:12:53,2026-01-21 14:12:56,1,Olesno,Małopolskie,Dealer,31.0,17.0,"ABS, ASR (kontrola trakcji), Bluetooth, CB radio, CD, Centralny zamek, Elektryczne szyby, ESP (stabilizacja toru jazdy), Hak/Zaczep, Immobilizer, Klimatyzacja manualna, Komputer pokładowy, Poduszka powietrzna kierowcy, Radio fabryczne, Tempomat, Wielofunkcyjna kierownica, Wspomaganie kierownicy","Iveco 35c18 2018r 284tys km 3,0 HPI 16V 180KM Euro 6 wywrotka 3-stronna, samochód świeżo sprowadzony bezwypadkowy w rewelacyjnym stanie technicznym i wizualnym, fabrycznie nowa zabudowa wywrotka 3-stronna wewnątrz 3,40m dł 2,05m szer burty 50cm, hydraulika 6cio tonowa HYVA dodatkowo uchwyty do pasów transportowych, tylna burta otwierana automatycznie, przednia burta podniesiona do 70cm, rolka + plandeka, tył na bliźniaku dodatkowe resory pomocnicze, nowy hak holowniczy na haku 3500kg, samochód pedantycznie utrzymany, rama i kabina w pięknym stanie bez oznak korozji, wnętrze czyste zadbane kompletne, po serwisie olejowo filtrowym, klima elektryka wszytko sprawne przebieg potwierdzony, silnik i stan techniczny idealny gotowy do jazdy. sprowadzony zarejestrowany nie eksploatowany w kraju możliwy leasing lub raty na miejscu cena 97900 pln netto Export pl 23%+ wystawiam fakturę VAT do uzgodnienia na miejscu po oględzinach samochodu tel -",dostawcze
